Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed,QPCTime
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.775006,8.458,8.358,0.161,1.177,7.820,27423169398
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.768339,16.497,16.720,0.145,0.646,14.533,27423102729
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.765633,7.997,8.321,2.885,11.557,25.514,27423075664
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.783286,8.280,8.321,0.195,1.202,7.860,27423252201
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.774659,9.027,8.360,2.534,11.188,24.848,27423165933
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.791742,8.455,8.360,0.174,1.392,7.765,27423336756
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.785269,16.930,16.651,0.111,0.436,14.254,27423272029
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.783014,8.354,8.335,2.856,11.088,24.828,27423249476
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.799747,8.006,8.335,0.080,1.755,8.095,27423416812
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.792027,9.013,8.358,2.107,10.970,24.173,27423339609
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.808347,8.599,8.358,0.158,0.592,7.854,27423502806
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.801728,16.459,16.716,0.136,1.104,14.512,27423436618
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.799734,7.707,8.331,3.302,11.593,24.798,27423416675
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.816797,8.450,8.331,0.199,0.829,7.734,27423587311
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.810060,10.326,8.355,1.277,10.336,22.827,27423519938
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.825099,8.301,8.355,0.208,0.719,7.788,27423670325
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.818625,16.897,16.680,0.124,1.577,14.295,27423605589
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.817343,7.284,8.345,3.066,11.415,23.888,27423592773
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.833341,8.242,8.345,0.195,0.686,7.891,27423752744
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.826504,9.160,8.331,2.296,10.887,23.059,27423684375
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.841793,8.452,8.331,0.160,1.072,7.770,27423837265
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.835435,16.810,16.679,0.150,1.796,14.164,27423773685
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.835485,8.982,8.352,1.956,10.297,22.430,27423774191
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.849989,8.197,8.352,0.199,1.644,7.926,27423919230
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.843762,8.277,8.334,2.037,11.307,22.487,27423856958
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.858525,8.536,8.334,0.229,0.807,7.724,27424004588
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.852085,16.650,16.684,0.156,0.655,14.198,27423940187
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.851905,8.143,8.366,3.193,12.098,22.710,27423938390
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.866754,8.229,8.366,0.150,1.401,7.861,27424086876
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.860930,8.845,8.382,0.156,0.752,13.735,27424028635
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.861387,9.482,8.338,2.635,11.428,21.565,27424033210
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.875242,8.488,8.338,0.210,1.846,7.711,27424171758
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.868990,8.060,8.325,0.153,1.512,14.000,27424109238
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.869994,8.606,8.349,2.835,11.162,21.308,27424119275
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.883419,8.177,8.349,0.185,1.872,7.882,27424253531
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.879388,9.395,8.329,1.781,10.048,20.242,27424213220
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.892046,8.627,8.329,0.288,1.950,7.584,27424339796
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.888473,9.085,8.319,0.988,10.318,19.476,27424304072
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.900076,8.030,8.319,0.135,0.459,7.873,27424420095
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.894361,25.372,24.990,0.110,1.546,13.618,27424362953
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.896217,7.744,8.366,2.578,10.734,20.098,27424381507
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.908545,8.470,8.366,0.369,0.578,7.770,27424504790
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.904582,8.365,8.346,2.396,10.886,20.079,27424465154
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.916835,8.290,8.346,0.201,0.758,7.826,27424587687
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.913315,8.734,8.341,2.172,10.929,19.686,27424552492
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.925178,8.343,8.341,0.193,0.857,7.824,27424671116
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.910835,16.474,25.057,0.109,9.318,22.201,27424527694
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.933559,8.381,8.352,0.154,0.551,7.795,27424754930
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.927383,16.547,8.357,0.114,0.717,14.010,27424693169
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.921721,8.405,16.694,2.547,12.571,27.975,27424636545
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.942043,8.484,8.342,0.182,0.714,7.652,27424839772
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.935683,8.300,8.334,0.115,0.806,14.045,27424776164
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.930477,8.756,8.359,3.851,12.484,27.578,27424724105
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.950213,8.170,8.359,0.147,0.536,7.841,27424921472
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.944140,8.457,8.364,0.119,0.985,13.952,27424860738
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.940530,10.054,8.330,2.463,11.454,25.855,27424824642
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.958586,8.373,8.330,0.219,0.660,7.798,27425005204
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.948992,8.462,8.370,3.011,11.210,25.763,27424909261
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.966882,8.296,8.370,0.144,1.190,7.873,27425088162
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.961138,16.998,16.698,0.164,0.939,13.652,27425030715
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.958219,9.227,8.310,2.003,10.812,24.846,27425001527
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.975273,8.390,8.310,0.166,1.112,7.793,27425172064
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.967293,9.074,8.388,1.761,10.504,24.161,27425092267
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.983647,8.375,8.388,0.180,1.436,7.806,27425255812
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.977232,16.095,16.707,0.118,0.392,14.265,27425191664
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.976061,8.769,8.312,1.762,9.972,23.704,27425179953
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,14.992059,8.412,8.312,0.183,1.691,7.706,27425339933
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.983764,7.703,8.342,2.288,11.482,24.343,27425256979
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.000106,8.047,8.342,0.110,0.475,8.001,27425420403
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,14.994221,16.988,16.643,0.126,0.880,13.920,27425361549
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,14.992218,8.454,8.338,3.053,11.231,24.227,27425341522
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.008566,8.459,8.338,0.187,0.758,7.879,27425504996
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.001039,8.821,8.362,2.428,11.065,23.768,27425429731
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.016956,8.391,8.362,0.156,0.609,7.851,27425588904
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.010693,16.472,16.705,0.122,1.261,14.153,27425526265
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.010362,9.323,8.329,1.780,10.464,22.775,27425522959
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.025242,8.286,8.329,0.141,1.005,7.894,27425671762
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.018519,8.157,8.345,2.344,11.336,22.963,27425604530
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.033667,8.425,8.345,0.180,1.501,7.815,27425756007
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.027408,16.715,16.672,0.103,1.529,14.110,27425693417
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.027112,8.593,8.342,2.759,10.956,22.713,27425690456
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.041925,8.258,8.342,0.151,1.485,7.899,27425838588
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.036794,9.682,8.349,1.297,10.091,21.380,27425787278
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.050305,8.380,8.349,0.147,0.793,7.869,27425922388
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.044035,16.627,16.692,0.168,1.909,14.175,27425859684
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.044314,7.520,8.333,2.589,11.094,22.193,27425862475
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.058645,8.340,8.333,0.203,0.929,7.862,27426005790
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.052581,8.267,8.374,2.838,11.485,22.300,27425945147
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.067025,8.380,8.374,0.168,1.246,7.855,27426089594
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.060689,16.655,16.703,0.140,1.106,14.223,27426026230
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.061763,9.182,8.313,2.320,10.580,21.431,27426036964
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.075347,8.322,8.313,0.144,1.289,7.846,27426172809
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.070001,8.238,8.371,2.379,11.197,21.563,27426119345
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.083580,8.233,8.371,0.140,1.831,7.984,27426255139
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.077296,16.607,16.676,0.132,1.649,14.293,27426192298
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.078471,8.471,8.350,2.743,11.225,21.443,27426204053
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.092000,8.420,8.350,0.174,1.981,7.914,27426339342
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.087247,8.776,8.301,2.480,11.213,20.968,27426291809
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.100606,8.605,8.301,0.198,1.991,7.609,27426425396
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.094053,16.757,16.650,0.173,0.289,14.186,27426359870
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.096569,9.322,8.362,1.896,10.230,20.008,27426385027
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.108634,8.029,8.362,0.156,0.695,7.942,27426505683
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.104220,7.651,8.350,2.605,11.399,20.707,27426461541
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.117092,8.457,8.350,0.216,0.670,7.835,27426590257
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.110864,16.811,16.720,0.113,1.779,14.096,27426527976
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.113636,9.416,8.315,2.006,10.953,19.605,27426555701
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.125389,8.297,8.315,0.192,1.014,7.853,27426673225
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.133795,8.406,8.362,0.256,0.611,7.808,27426757286
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.119293,8.429,16.674,0.114,11.916,22.340,27426612270
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.127497,8.204,0.001,0.112,4.006,14.137,27426694311
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.121968,8.331,16.714,2.661,11.825,27.987,27426639014
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.142047,8.253,8.352,0.276,0.640,7.908,27426839812
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.130995,9.027,8.345,2.811,11.045,27.305,27426729287
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.150524,8.477,8.345,0.216,0.817,7.776,27426924582
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.145156,17.659,16.693,0.175,3.045,13.171,27426870896
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.140389,9.395,8.342,1.663,11.158,26.253,27426823233
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.158775,8.251,8.342,0.162,0.483,7.867,27427007093
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.148398,8.009,8.361,3.166,11.818,26.606,27426903319
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.167128,8.352,8.361,0.159,1.376,7.877,27427090615
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.152704,7.549,16.710,0.115,10.250,22.333,27426946382
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.161144,8.440,0.001,0.120,2.055,13.894,27427030778
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.157769,9.371,8.327,2.464,12.218,25.562,27426997027
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.175618,8.491,8.327,0.210,0.429,7.713,27427175523
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.169337,8.193,8.327,0.126,0.498,14.027,27427112710
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.166284,8.515,8.352,3.749,12.726,25.399,27427082178
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.183814,8.195,8.352,0.160,0.718,7.869,27427257477
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.177924,8.587,8.350,0.144,0.928,13.790,27427198583
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.176046,9.762,8.331,3.004,11.874,23.968,27427179802
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.192172,8.358,8.331,0.198,1.545,7.843,27427341058
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.186336,8.411,8.328,0.148,1.427,13.707,27427282695
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.185638,9.591,8.352,2.322,11.379,22.729,27427275717
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.200458,8.286,8.352,0.163,0.805,7.909,27427423917
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.194898,8.563,8.365,0.127,1.186,13.510,27427368320
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.194363,8.725,8.343,2.682,11.466,22.347,27427362970
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.209026,8.568,8.343,0.167,0.978,7.684,27427509598
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.202663,7.765,8.339,0.153,0.834,14.084,27427445968
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.202953,8.590,8.351,2.892,11.580,22.107,27427448874
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.217321,8.295,8.351,0.187,1.425,7.740,27427592548
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.211146,8.483,8.372,0.142,1.066,13.973,27427530796
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.212385,9.431,8.337,2.129,11.235,21.014,27427543184
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.225715,8.394,8.337,0.204,0.485,7.683,27427676492
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.219609,8.463,8.305,0.122,1.641,13.815,27427615428
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.221040,8.655,8.354,2.608,11.448,20.713,27427629735
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.233873,8.157,8.354,0.209,0.616,7.880,27427758064
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.228113,8.504,8.363,0.128,0.305,13.674,27427700469
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.230491,9.451,8.348,1.993,11.013,19.609,27427724245
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.242397,8.525,8.348,0.165,0.910,7.703,27427843309
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.236416,8.303,8.343,0.131,2.200,13.715,27427783497
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.239469,8.978,16.670,2.058,11.037,27.301,27427814029
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.258970,16.573,16.670,0.171,0.439,7.799,27428009041
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.244509,8.093,16.670,0.153,11.408,22.292,27427864426
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.252351,7.842,0.001,0.204,3.874,14.451,27427942846
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.247934,8.465,8.337,2.600,11.820,27.173,27427898679
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.267326,8.356,8.337,0.193,0.933,7.781,27428092598
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.261078,8.727,8.343,0.118,0.458,14.067,27428030114
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.257271,9.337,8.374,2.504,11.195,26.210,27427992053
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.275622,8.296,8.374,0.147,0.728,7.859,27428175555
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.269748,8.671,8.376,0.153,0.536,13.772,27428116822
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.265655,8.384,8.355,2.849,11.860,26.180,27428075890
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.284088,8.466,8.355,0.168,1.134,7.748,27428260219
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.277746,7.997,8.416,0.116,1.605,14.191,27428196795
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.275414,9.759,8.313,2.134,11.395,24.735,27428173478
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.292570,8.482,8.313,0.267,1.690,7.578,27428345043
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.286404,8.659,8.240,0.166,0.248,13.772,27428283380
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.283678,8.264,8.366,3.166,12.124,24.836,27428256118
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.300626,8.055,8.366,0.158,0.573,7.889,27428425594
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.295019,8.615,8.375,0.133,0.630,13.532,27428369532
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.293263,9.585,8.314,2.573,11.290,23.565,27428351971
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.309073,8.447,8.314,0.154,0.860,7.755,27428510065
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.302815,7.796,8.301,0.188,1.580,14.037,27428447491
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.302224,8.961,8.364,2.364,10.634,22.968,27428441582
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.317271,8.198,8.364,0.192,1.020,7.921,27428592049
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.310927,8.702,8.343,1.955,10.920,22.608,27428528604
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.325679,8.409,8.343,0.170,0.430,7.855,27428676134
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.319528,16.713,16.710,0.159,1.349,14.035,27428614616
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.319028,8.101,8.368,2.838,11.743,22.875,27428609615
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.334077,8.398,8.368,0.201,0.828,7.826,27428760113
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,15.328143,8.616,8.375,0.170,0.366,13.794,27428700772
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,15.328504,9.477,8.309,2.266,11.257,21.707,27428704382
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,15.342771,8.694,8.309,0.219,1.296,7.441,27428847048
