Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.548292,8.077,8.324,2.551,10.629,25.881
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.566323,8.358,8.324,0.183,0.608,7.850
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.556379,8.087,8.355,2.560,10.935,26.149
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.574717,8.394,8.355,0.170,0.590,7.811
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.565073,8.694,8.329,2.269,10.481,25.784
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.583073,8.355,8.329,0.207,0.432,7.784
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.573069,7.996,8.341,2.528,10.821,26.129
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.591381,8.308,8.341,0.144,0.509,7.817
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.581669,8.600,8.373,2.241,10.428,25.902
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.599712,8.331,8.373,0.163,0.349,7.859
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.589588,7.919,8.319,2.525,10.509,26.302
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.608126,8.413,8.319,0.313,0.488,7.765
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.598045,8.457,8.350,2.093,10.039,26.195
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.616382,8.256,8.350,0.257,0.600,7.859
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.606275,8.230,8.361,1.839,10.088,26.326
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.624758,8.376,8.361,0.259,1.524,7.843
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,1,8.614255,7.980,0.000,2.141,10.269,0.000
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.622039,7.783,8.354,2.507,10.635,18.917
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.633065,8.307,8.354,0.160,1.353,7.890
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.630505,8.466,8.312,2.207,10.444,18.762
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.641434,8.369,8.312,0.146,1.218,7.833
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.638511,8.006,8.348,2.403,10.621,19.105
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.649822,8.388,8.348,0.207,1.074,7.793
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.646934,8.423,8.325,2.220,10.370,19.007
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.658076,8.254,8.325,0.144,0.994,7.864
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.654986,8.052,8.364,2.338,10.506,19.319
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.666438,8.362,8.364,0.155,0.771,7.867
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.663154,8.167,8.331,2.345,10.671,19.482
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.674666,8.227,8.331,0.158,0.868,7.971
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.671278,8.124,8.342,2.575,10.768,19.700
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.682956,8.290,8.342,0.128,0.849,8.022
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.679988,8.710,8.363,2.089,10.290,19.353
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.691459,8.503,8.363,0.218,0.575,7.882
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.687949,7.961,8.334,2.343,10.507,19.726
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.699732,8.273,8.334,0.201,0.456,7.943
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.696214,8.265,8.349,2.263,10.506,19.810
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.708213,8.481,8.349,0.177,0.630,7.811
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.704145,7.931,8.349,2.573,10.688,20.228
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.716508,8.295,8.349,0.197,0.405,7.864
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.712311,8.166,8.354,2.551,10.756,20.415
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.724929,8.421,8.354,0.184,0.759,7.798
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.721202,8.891,8.340,1.885,10.096,19.865
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.733340,8.411,8.340,0.196,0.389,7.727
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.729018,7.816,8.332,2.305,10.587,20.381
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.741587,8.247,8.332,0.159,0.506,7.812
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.737214,8.196,8.354,2.387,10.620,20.539
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.749851,8.264,8.354,0.172,0.445,7.902
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.745386,8.172,8.322,2.484,10.612,20.689
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.758108,8.257,8.322,0.176,0.407,7.968
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.753760,8.373,8.360,2.259,10.384,20.676
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.766697,8.589,8.360,0.195,1.487,7.739
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.762147,8.387,8.349,2.024,10.217,20.638
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.774988,8.291,8.349,0.149,1.587,7.797
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.770410,8.263,8.355,1.973,10.305,20.730
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.783202,8.213,8.355,0.122,1.598,7.938
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.778191,7.781,8.329,2.558,10.662,21.278
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.791714,8.512,8.329,0.169,1.314,7.755
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.786729,8.538,8.352,2.121,10.384,21.091
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.800033,8.319,8.352,0.176,1.264,7.788
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.794982,8.253,8.344,2.152,10.327,21.182
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.808131,8.098,8.344,0.149,1.309,8.033
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.802845,7.863,8.335,2.460,10.590,21.654
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.816644,8.514,8.335,0.158,0.952,7.855
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.811131,8.287,8.345,2.349,10.473,21.712
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.824946,8.301,8.345,0.190,0.823,7.898
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.819348,8.217,8.346,2.255,10.425,21.841
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.833333,8.387,8.346,0.151,0.533,7.857
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.827444,8.096,8.354,2.364,10.459,22.099
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.841630,8.297,8.354,0.154,0.506,7.913
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.836090,8.646,8.334,1.829,10.022,21.788
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.850028,8.398,8.334,0.143,1.353,7.849
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.843634,7.545,8.345,2.489,10.784,22.588
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.858353,8.325,8.345,0.151,1.333,7.870
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.852506,8.871,8.345,1.922,10.081,22.062
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.866698,8.345,8.345,0.170,1.169,7.870
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.860052,7.546,8.351,2.545,10.683,22.867
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.875032,8.334,8.351,0.151,1.048,7.887
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.868673,8.621,8.338,2.060,10.501,22.584
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.883508,8.476,8.338,0.154,1.050,7.748
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.876613,7.940,8.351,2.590,10.856,22.995
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.891728,8.220,8.351,0.186,1.039,7.880
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.885507,8.894,8.339,1.973,10.178,22.439
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.900140,8.412,8.339,0.166,0.925,7.806
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.893110,7.603,8.345,2.590,11.431,23.182
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.908392,8.252,8.345,0.151,1.415,7.899
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.901995,8.885,8.342,2.549,10.707,22.638
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.916761,8.368,8.342,0.149,1.217,7.872
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.910568,8.573,8.370,2.161,10.361,22.435
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.925106,8.346,8.370,0.159,1.070,7.897
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.918769,8.201,8.335,2.173,10.325,22.569
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.933476,8.370,8.335,0.148,0.933,7.862
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.926628,7.859,8.332,2.503,10.771,23.042
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.941801,8.325,8.332,0.150,0.921,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.935560,8.932,8.354,1.828,10.110,22.464
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.950169,8.369,8.354,0.169,0.801,7.855
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.943558,7.998,8.329,2.145,10.338,22.795
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.958529,8.359,8.329,0.210,0.600,7.824
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.952098,8.540,8.340,1.816,9.953,22.594
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.966819,8.290,8.340,0.173,0.379,7.874
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.959651,7.553,8.343,2.423,10.625,23.384
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.975207,8.389,8.343,0.199,0.400,7.828
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.968419,8.767,8.342,1.873,10.318,22.959
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.983532,8.325,8.342,0.146,0.552,7.846
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.976237,7.818,8.349,2.523,10.830,23.490
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.991957,8.425,8.349,0.179,0.449,7.770
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.985589,9.353,8.343,1.479,9.811,22.481
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.000287,8.330,8.343,0.179,0.424,7.783
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,8.992889,7.300,8.339,2.530,10.876,23.520
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.008602,8.315,8.339,0.237,0.413,7.807
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.001383,8.494,8.355,2.388,10.680,23.381
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.016990,8.388,8.355,0.203,0.853,7.774
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.009600,8.217,8.350,2.474,10.531,23.514
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.025395,8.405,8.350,0.268,0.554,7.719
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.018016,8.417,8.346,2.130,10.279,23.444
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.033655,8.260,8.346,0.188,0.513,7.805
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.026369,8.353,8.373,1.936,10.207,23.464
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.041731,8.076,8.373,0.098,0.698,8.101
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.034429,8.060,8.341,2.171,10.338,23.745
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.050477,8.746,8.341,0.223,1.683,7.697
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.042159,7.730,8.308,2.607,10.961,24.323
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.058848,8.371,8.308,0.203,1.476,7.634
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.050870,8.712,8.327,2.264,10.401,23.938
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.067081,8.233,8.327,0.168,1.372,7.727
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.059053,8.183,8.373,2.233,10.370,24.128
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.075462,8.381,8.373,0.166,1.135,7.719
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.067353,8.301,8.313,2.084,10.440,24.141
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.083792,8.329,8.313,0.193,1.242,7.702
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.075516,8.163,8.378,2.304,10.553,24.356
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.092178,8.387,8.378,0.274,1.096,7.693
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.084422,8.906,8.333,1.678,9.840,23.782
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.100541,8.363,8.333,0.151,0.896,7.663
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.092126,7.704,8.362,2.139,10.458,24.440
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.108853,8.312,8.362,0.184,1.499,7.713
AMD Ryzen Master.exe,16864,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,9.103240,933.372,942.924,0.000,10.070,21.661
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.100295,8.169,8.335,2.324,11.007,24.607
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.117212,8.358,8.335,0.175,1.544,7.690
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.108727,8.432,8.345,2.596,11.003,24.520
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.125421,8.210,8.345,0.208,1.562,7.825
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.117448,8.722,8.331,2.287,10.533,24.129
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.133907,8.486,8.331,0.234,1.302,7.670
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.125776,8.327,8.376,2.243,10.401,24.177
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.142124,8.216,8.376,0.240,1.320,7.829
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.134417,8.641,8.314,1.781,9.978,23.850
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.150508,8.385,8.314,0.176,1.100,7.759
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.142056,7.639,8.344,2.355,10.511,24.555
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.158703,8.195,8.344,0.151,1.017,7.907
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.150743,8.687,8.360,1.841,9.945,24.227
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.167201,8.497,8.360,0.183,0.772,7.770
AMD Ryzen Master.exe,16864,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,9.168156,64.916,58.389,0.000,1.260,15.134
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.158583,7.840,8.319,2.113,10.933,24.707
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.175312,8.111,8.319,0.210,1.420,7.978
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.167043,8.460,8.344,2.503,10.857,24.591
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.183845,8.534,8.344,0.246,1.306,7.789
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.175236,8.193,8.363,2.703,10.966,24.760
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.192160,8.314,8.363,0.158,1.237,7.837
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.183814,8.578,8.316,2.403,10.565,24.499
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.200514,8.354,8.316,0.170,1.130,7.799
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.192435,8.621,8.364,1.941,10.155,24.242
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.208768,8.255,8.364,0.140,1.073,7.908
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.200236,7.801,8.338,2.370,10.573,24.778
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.217154,8.386,8.338,0.163,0.794,7.860
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.208564,8.328,8.353,2.264,10.352,24.804
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.225461,8.307,8.353,0.188,0.628,7.906
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.217033,8.469,8.337,1.911,10.037,24.672
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.233840,8.379,8.337,0.167,0.556,7.864
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.224713,7.680,8.348,2.378,10.642,25.339
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.242213,8.373,8.348,0.208,1.139,7.839
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.233167,8.454,8.343,2.197,10.384,25.228
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.250566,8.353,8.343,0.154,0.985,7.830
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.241108,7.940,8.352,2.460,10.629,25.640
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.258873,8.307,8.352,0.178,0.841,7.875
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.249535,8.428,8.353,2.236,10.362,25.565
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.267299,8.427,8.353,0.199,0.539,7.801
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.257400,7.864,8.327,2.535,10.653,26.027
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.275578,8.278,8.327,0.153,0.483,7.849
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.265966,8.566,8.344,2.096,10.287,25.805
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.283887,8.309,8.344,0.192,0.405,7.884
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.274419,8.453,8.352,1.856,10.307,25.704
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.292277,8.389,8.352,0.193,0.417,7.846
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.282293,7.874,8.347,2.445,10.597,26.177
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.300631,8.354,8.347,0.152,0.472,7.839
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.290291,7.999,8.330,2.621,10.986,26.509
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.308934,8.303,8.330,0.177,0.572,7.866
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.299444,9.153,8.348,1.844,9.521,25.704
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.317339,8.405,8.348,0.269,0.432,7.809
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.307833,8.389,8.346,1.155,9.425,25.660
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,9.325634,8.296,8.346,0.294,0.459,7.859
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,9.315868,8.035,8.344,1.402,9.723,25.969
